river_basin,plant_id,datetime,reservoir_level_m,inflow_m3s,rainfall_mm,temperature_c
Basin_B,H02,2024-05-15 20:30:00,980.486,209.782,1.969,20.258
Basin_C,H03,2024-06-19 23:30:00,3097.441,110.413,0.0,14.958
Basin_A,H01,2024-02-20 22:45:00,1250.873,271.811,0.495,20.416
Basin_A,H01,2024-06-27 15:15:00,1249.28,230.746,0.311,17.346
Basin_B,H02,2024-05-03 04:30:00,981.283,220.977,1.013,20.46
Basin_A,H01,2024-10-14 23:30:00,1249.438,135.561,0.423,14.112
Basin_B,H02,2024-09-06 09:15:00,980.955,117.613,0.028,11.915
Basin_A,H01,2024-01-26 09:00:00,1250.238,252.45,0.529,19.443
Basin_C,H03,2024-06-29 02:30:00,3097.807,103.52,0.189,15.727
Basin_A,H01,2024-07-07 09:30:00,1249.083,216.144,0.17,17.847
Basin_C,H03,2024-08-25 21:00:00,3094.639,81.622,0.0,10.48
Basin_C,H03,2024-03-03 23:00:00,3101.154,170.737,0.391,17.573
Basin_B,H02,2024-10-21 22:30:00,979.206,130.336,0.326,11.617
Basin_C,H03,2024-11-19 23:00:00,3095.326,110.726,0.323,12.223
Basin_A,H01,2024-03-30 11:00:00,1252.752,292.777,0.419,21.54
Basin_B,H02,2024-04-11 17:30:00,982.295,230.458,0.5,20.16
Basin_C,H03,2024-02-20 07:30:00,3100.786,156.773,0.524,16.105
Basin_C,H03,2024-01-04 08:45:00,3100.945,147.794,0.791,13.855
Basin_A,H01,2024-01-25 16:45:00,1250.027,248.752,0.64,19.66
Basin_A,H01,2024-01-21 04:30:00,1250.497,253.677,0.334,19.563
Basin_C,H03,2024-07-06 04:00:00,,100.272,0.43,13.456
Basin_B,H02,2024-06-25 15:15:00,979.585,166.086,0.746,17.918
Basin_B,H02,2024-08-22 07:30:00,980.793,118.17,0.0,12.947
Basin_C,H03,2024-04-19 03:15:00,3101.2,151.406,0.206,18.101
Basin_C,H03,2024-09-20 01:30:00,3095.396,62.753,0.357,10.95
Basin_B,H02,2024-08-09 13:45:00,981.496,122.009,0.206,14.03
Basin_A,H01,2024-03-08 16:30:00,1252.009,290.42,0.394,21.634
Basin_A,H01,2024-12-25 08:45:00,1249.794,206.138,0.716,18.622
Basin_B,H02,2024-03-09 11:30:00,981.421,235.241,0.521,20.548
Basin_A,H01,2024-01-09 15:30:00,1249.956,223.783,0.418,17.553
Basin_A,H01,2024-08-15 14:00:00,1249.905,167.685,0.118,15.352
Basin_C,H03,2024-10-11 04:45:00,3095.647,93.838,0.308,10.881
Basin_C,H03,2024-02-16 01:00:00,3100.981,170.603,0.43,16.484
Basin_A,H01,2024-02-24 09:30:00,1251.149,281.023,0.734,21.293
Basin_B,H02,2024-06-21 14:00:00,979.822,175.147,0.308,17.172
Basin_A,H01,2024-08-13 03:00:00,1250.254,166.444,0.424,14.951
Basin_B,H02,2024-04-30 00:30:00,981.675,235.45,0.32,19.071
Basin_B,H02,2024-03-22 10:00:00,982.381,244.422,2.262,19.486
Basin_B,H02,2024-06-24 16:30:00,979.684,170.78,0.383,15.551
Basin_B,H02,2024-05-02 21:30:00,981.076,209.928,0.38,19.892
Basin_A,H01,2024-10-07 14:30:00,1249.615,144.311,0.176,13.571
Basin_A,H01,2024-10-21 20:30:00,1249.592,153.845,0.137,13.709
Basin_C,H03,2024-05-02 17:15:00,3100.112,154.383,0.127,16.225
Basin_B,H02,2024-10-04 16:45:00,978.72,121.526,0.0,12.315
Basin_C,H03,2024-11-01 07:45:00,3096.314,105.16,0.124,10.462
Basin_C,H03,2024-08-21 01:45:00,3094.982,82.689,0.0,10.454
Basin_B,H02,2024-01-11 19:15:00,980.102,195.105,0.495,15.737
Basin_C,H03,2024-11-24 10:00:00,3095.322,115.587,0.818,12.03
Basin_B,H02,2024-08-07 14:45:00,981.589,134.79,0.274,13.507
Basin_B,H02,2024-01-25 18:30:00,981.039,212.483,0.613,17.372
Basin_A,H01,2024-02-24 09:45:00,1251.051,276.799,0.803,20.898
Basin_C,H03,2024-06-10 15:15:00,3097.351,114.847,0.17,15.389
Basin_A,H01,2024-03-17 01:15:00,1252.439,291.537,0.427,22.815
Basin_C,H03,2024-07-09 08:15:00,3097.213,102.88,0.0,12.629
Basin_C,H03,2024-02-06 03:30:00,3100.767,160.111,1.038,16.67
Basin_B,H02,2024-06-20 21:45:00,979.818,174.609,0.043,17.453
Basin_B,H02,2024-04-10 02:15:00,982.773,227.271,0.435,20.578
Basin_C,H03,2024-12-07 14:00:00,3095.391,122.806,0.411,12.425
Basin_A,H01,2024-02-05 08:45:00,1249.932,256.299,0.512,20.739
Basin_B,H02,2024-09-19 19:30:00,980.379,109.448,0.0,12.483
Basin_C,H03,2024-08-21 17:30:00,3095.105,76.994,0.01,10.592
Basin_B,H02,2024-07-23 22:30:00,981.406,138.2,0.696,14.168
Basin_C,H03,2024-12-24 11:45:00,3095.123,142.741,1.094,13.212
Basin_B,H02,2024-01-19 05:45:00,981.083,215.664,0.396,18.226
Basin_A,H01,2024-11-18 02:30:00,1249.363,167.051,0.29,15.221
Basin_C,H03,2024-11-03 18:00:00,3095.843,109.376,0.249,10.826
Basin_A,H01,2024-01-06 02:45:00,1250.456,236.797,0.195,18.701
Basin_C,H03,2024-11-29 11:15:00,3095.816,120.696,0.359,11.83
Basin_B,H02,2024-08-13 01:45:00,981.555,126.038,0.02,13.955
Basin_C,H03,2024-12-08 02:45:00,3095.296,116.391,0.421,11.922
Basin_A,H01,2024-12-04 12:15:00,1248.408,187.805,1.688,16.753
Basin_C,H03,2024-09-30 22:15:00,3095.271,76.344,0.617,10.16
Basin_C,H03,2024-12-10 01:15:00,3095.305,122.585,0.39,13.123
Basin_B,H02,2024-10-11 06:45:00,978.372,112.165,0.19,13.241
Basin_A,H01,2024-04-16 11:15:00,1252.664,293.099,0.959,21.516
Basin_C,H03,2024-06-01 13:15:00,3096.78,118.198,0.967,16.302
Basin_C,H03,2024-08-22 01:45:00,3095.257,91.224,0.0,10.749
Basin_A,H01,2024-05-07 18:15:00,1251.701,283.249,0.409,22.043
Basin_B,H02,2024-06-30 20:15:00,979.888,160.291,0.075,15.712
Basin_A,H01,2024-01-09 09:00:00,1250.267,229.243,0.184,19.957
Basin_A,H01,2024-05-10 14:45:00,1251.963,275.564,0.363,21.453
Basin_A,H01,2024-01-02 09:30:00,1249.75,217.127,0.815,19.041
Basin_A,H01,2024-10-17 03:00:00,1249.553,145.807,0.075,14.604
Basin_B,H02,2024-08-24 19:30:00,980.76,109.043,0.036,12.85
Basin_B,H02,2024-09-21 14:15:00,980.002,123.741,0.0,10.631
Basin_B,H02,2024-07-25 10:15:00,981.899,154.928,0.0,13.988
Basin_A,H01,2024-02-01 08:45:00,1250.388,268.159,0.59,19.413
Basin_C,H03,2024-07-31 23:45:00,3095.807,88.25,0.172,12.569
Basin_A,H01,2024-02-14 20:30:00,1250.734,269.962,0.456,21.301
Basin_B,H02,2024-12-05 01:15:00,980.714,159.127,0.679,13.801
Basin_A,H01,2024-10-10 04:45:00,1249.691,143.216,0.19,13.304
Basin_B,H02,2024-10-25 12:15:00,979.215,130.462,0.126,11.499
Basin_C,H03,2024-06-06 13:30:00,3097.406,124.925,0.0,15.247
Basin_B,H02,2024-06-11 12:45:00,980.066,184.053,0.49,17.678
Basin_B,H02,2024-08-10 02:30:00,981.498,127.233,0.079,13.275
Basin_C,H03,2024-05-16 14:30:00,3098.417,126.195,0.112,17.274
Basin_C,H03,2024-09-08 10:00:00,3095.13,71.898,0.0,11.406
Basin_C,H03,2024-09-19 20:00:00,3095.689,73.382,0.0,9.958
Basin_A,H01,2024-11-18 14:30:00,1248.931,161.013,0.0,15.133
Basin_A,H01,2024-11-24 16:15:00,1248.815,164.441,0.117,16.099
Basin_C,H03,2024-09-07 14:30:00,3094.827,62.485,0.0,10.838
Basin_A,H01,2024-12-15 02:45:00,1249.609,202.372,0.115,15.97
Basin_C,H03,2024-09-09 16:45:00,3095.108,76.601,0.0,9.271
Basin_C,H03,2024-04-21 23:30:00,3101.148,146.846,1.554,17.584
Basin_B,H02,2024-12-31 09:15:00,980.829,197.886,0.376,14.975
Basin_C,H03,2024-06-11 03:45:00,3097.336,106.174,0.485,15.033
Basin_A,H01,2024-04-08 20:15:00,1253.094,297.976,0.421,22.433
Basin_A,H01,2024-06-23 05:30:00,1249.162,228.042,0.273,18.935
Basin_C,H03,2024-08-09 19:30:00,3095.1,76.774,0.401,10.393
Basin_C,H03,2024-08-10 09:30:00,3095.221,85.073,0.05,11.735
Basin_A,H01,2024-10-05 10:15:00,1249.258,137.219,0.0,13.707
Basin_C,H03,2024-04-05 10:15:00,3101.29,154.242,0.263,18.83
Basin_B,H02,2024-08-08 12:00:00,981.614,131.623,0.0,13.01
Basin_C,H03,2024-02-11 13:30:00,3100.829,155.772,0.396,16.436
Basin_C,H03,2024-10-14 05:15:00,3095.551,93.501,0.501,9.358
Basin_A,H01,2024-05-06 20:00:00,1251.402,271.214,0.421,22.008
Basin_C,H03,2024-10-08 16:45:00,3095.3,77.246,0.115,10.227
Basin_A,H01,2024-01-29 13:30:00,1250.556,257.031,0.306,18.876
Basin_B,H02,2024-05-08 13:30:00,980.668,205.334,0.808,18.757
Basin_C,H03,2024-01-19 14:15:00,3101.255,151.388,0.694,16.21
Basin_B,H02,2024-03-31 22:15:00,982.351,236.676,0.612,20.14
Basin_C,H03,2024-09-23 15:30:00,3096.511,91.444,0.0,10.436
Basin_C,H03,2024-02-09 03:15:00,3100.719,164.442,0.517,15.943
Basin_B,H02,2024-07-07 22:00:00,980.794,151.086,0.0,16.203
Basin_B,H02,2024-03-14 18:30:00,981.657,229.06,0.76,18.817
Basin_A,H01,2024-11-15 02:45:00,1250.225,178.405,0.088,15.273
Basin_A,H01,2024-02-23 02:00:00,1251.378,286.923,0.392,21.31
Basin_B,H02,2024-01-22 13:15:00,980.847,210.279,0.388,17.202
Basin_B,H02,2024-10-20 06:30:00,978.907,117.036,0.002,12.771
Basin_B,H02,2024-01-31 15:30:00,981.514,214.498,0.388,18.141
Basin_A,H01,2024-07-10 07:45:00,1248.926,209.63,0.498,16.042
Basin_C,H03,2024-07-09 14:00:00,3097.135,96.198,0.0,12.702
Basin_A,H01,2024-10-29 10:30:00,1249.992,157.462,0.032,15.28
Basin_C,H03,2024-11-08 14:00:00,3094.66,105.405,0.172,10.617
Basin_A,H01,2024-11-02 16:15:00,1250.025,150.572,0.221,13.609
Basin_A,H01,2024-01-06 23:45:00,1249.874,214.65,0.245,18.58
Basin_C,H03,2024-01-04 00:45:00,3100.644,142.644,0.473,14.348
Basin_A,H01,2024-05-09 04:15:00,1252.11,284.925,0.64,20.188
Basin_C,H03,2024-06-01 06:15:00,3096.651,116.639,0.028,15.682
Basin_C,H03,2024-06-24 03:15:00,3097.098,98.008,0.0,14.185
Basin_A,H01,2024-01-22 03:15:00,1250.536,245.445,0.225,19.069
Basin_C,H03,2024-05-17 03:15:00,3098.419,122.582,0.083,15.925
Basin_B,H02,2024-11-03 17:00:00,980.023,127.74,0.306,13.33
Basin_B,H02,2024-05-23 14:45:00,980.203,214.196,0.634,18.311
Basin_B,H02,2024-07-01 18:15:00,980.133,159.361,0.012,16.754
Basin_C,H03,2024-02-18 08:15:00,3101.312,168.841,0.473,17.596
Basin_A,H01,2024-09-15 11:00:00,1249.548,136.521,0.434,13.752
Basin_B,H02,2024-03-02 07:45:00,981.127,225.099,0.429,19.334
Basin_C,H03,2024-08-08 14:45:00,3095.405,90.267,0.0,12.223
Basin_B,H02,2024-04-19 21:15:00,981.727,223.957,0.476,20.221
Basin_B,H02,2024-12-01 04:45:00,980.969,163.524,0.228,13.982
Basin_A,H01,2024-03-16 22:45:00,1252.456,290.44,0.532,21.82
Basin_C,H03,2024-07-22 14:00:00,3096.043,84.917,0.277,11.847
Basin_B,H02,2024-12-27 02:30:00,980.668,193.054,0.512,14.728
Basin_A,H01,2024-06-29 04:30:00,1248.836,215.938,0.199,18.085
Basin_C,H03,2024-05-21 06:00:00,3098.491,128.649,0.064,16.55
Basin_A,H01,2024-07-06 03:15:00,1248.714,207.404,0.197,17.061
Basin_C,H03,2024-05-19 09:15:00,3098.858,131.292,0.075,17.13
Basin_B,H02,2024-09-19 23:30:00,980.443,117.246,0.0,11.567
Basin_A,H01,2024-03-01 12:15:00,1251.927,285.3,0.797,21.745
Basin_C,H03,2024-10-09 01:45:00,3095.519,88.584,1.707,9.734
Basin_B,H02,2024-12-03 05:45:00,980.593,157.861,0.193,14.638
Basin_A,H01,2024-06-08 02:45:00,1249.903,232.002,0.272,19.656
Basin_A,H01,2024-04-24 09:15:00,1252.601,292.617,0.409,21.528
Basin_A,H01,2024-01-17 15:45:00,1249.743,237.786,1.033,18.077
Basin_B,H02,2024-03-14 19:45:00,981.838,235.995,0.428,20.72
Basin_C,H03,2024-10-02 14:00:00,3095.906,87.658,0.147,10.213
Basin_B,H02,2024-09-22 23:30:00,979.519,118.513,0.0,10.133
Basin_A,H01,2024-01-10 04:45:00,1250.288,239.419,0.976,18.843
Basin_C,H03,2024-06-20 09:15:00,3097.3,107.265,0.347,15.576
Basin_A,H01,2024-11-25 02:00:00,1248.673,164.632,0.443,15.655
Basin_C,H03,2024-09-14 04:00:00,3095.027,85.067,0.115,10.553
Basin_A,H01,2024-06-16 16:30:00,1249.118,232.154,0.546,19.587
Basin_A,H01,2024-01-17 08:30:00,1249.959,246.92,0.805,19.613
Basin_A,H01,2024-05-14 21:45:00,1251.319,267.346,0.662,21.988
Basin_A,H01,2024-05-19 05:45:00,1250.987,258.302,0.79,20.777
Basin_B,H02,2024-02-23 05:45:00,981.209,227.382,0.454,19.665
Basin_B,H02,2024-04-30 13:15:00,981.379,214.173,0.524,19.625
Basin_B,H02,2024-06-23 07:00:00,979.896,181.65,1.0,17.828
Basin_A,H01,2024-06-14 01:00:00,1249.474,248.266,0.253,20.119
Basin_C,H03,2024-04-30 12:30:00,3100.018,139.657,0.469,17.18
Basin_C,H03,2024-09-10 16:45:00,3094.756,66.004,0.106,9.795
Basin_C,H03,2024-03-13 01:30:00,3101.285,159.823,0.538,17.095
Basin_A,H01,2024-02-24 23:00:00,1251.207,273.549,0.427,20.41
Basin_C,H03,2024-05-18 10:15:00,3099.018,143.931,0.159,16.496
Basin_B,H02,2024-12-02 15:15:00,980.829,158.963,0.216,14.866
Basin_C,H03,2024-07-21 07:00:00,3096.312,87.851,0.016,11.86
Basin_C,H03,2024-10-28 00:00:00,3095.921,99.349,0.194,10.896
Basin_C,H03,2024-09-19 07:00:00,3095.732,77.484,0.141,10.653
Basin_C,H03,2024-03-26 16:30:00,3101.725,164.574,0.598,17.822
Basin_C,H03,2024-02-22 05:30:00,3101.207,162.533,0.752,17.152
Basin_A,H01,2024-03-24 23:45:00,1252.933,302.337,0.559,22.635
Basin_A,H01,2024-06-22 21:30:00,1249.321,233.322,0.472,17.78
Basin_B,H02,2024-02-15 02:30:00,980.92,221.63,0.517,18.74
Basin_C,H03,2024-05-23 16:00:00,3097.877,136.095,0.383,17.136
Basin_C,H03,2024-06-05 12:15:00,3097.149,118.379,0.126,15.725
Basin_A,H01,2024-08-31 16:30:00,1249.986,148.805,0.232,14.157
Basin_C,H03,2024-08-10 08:30:00,3095.259,88.581,0.0,12.479
Basin_C,H03,2024-05-25 07:30:00,3097.51,131.398,0.028,17.328
Basin_B,H02,2024-08-16 19:15:00,982.146,131.827,0.0,12.467
Basin_B,H02,2024-02-29 09:00:00,981.451,238.085,0.621,19.155
Basin_A,H01,2024-08-14 11:15:00,1250.094,170.251,0.0,15.053
Basin_B,H02,2024-09-03 07:45:00,981.207,121.759,0.0,11.708
Basin_C,H03,2024-11-26 14:45:00,3095.43,132.472,0.244,11.822
Basin_A,H01,2024-04-14 22:45:00,1252.51,293.079,0.461,20.779
Basin_A,H01,2024-08-25 04:30:00,1250.368,166.688,0.047,14.42
Basin_A,H01,2024-07-19 04:30:00,1249.359,201.289,0.251,17.355
Basin_B,H02,2024-10-20 18:00:00,979.313,128.545,0.004,12.086
Basin_A,H01,2024-10-01 12:45:00,1249.852,143.927,0.0,13.448
Basin_A,H01,2024-10-16 23:30:00,1249.783,149.553,0.016,14.14
Basin_C,H03,2024-07-21 12:30:00,3096.556,95.5,0.306,13.06
Basin_A,H01,2024-04-27 15:15:00,1252.847,300.173,0.635,22.035
Basin_B,H02,2024-08-16 18:15:00,981.819,113.484,0.0,12.539
Basin_C,H03,2024-12-07 08:45:00,3095.405,129.254,1.409,12.908
Basin_B,H02,2024-08-20 15:00:00,981.286,113.953,0.0,13.878
Basin_A,H01,2024-10-01 03:30:00,1249.811,140.903,0.289,14.426
Basin_B,H02,2024-06-28 14:15:00,979.682,165.342,0.145,15.571
Basin_B,H02,2024-05-03 15:15:00,981.429,226.974,0.939,20.085
Basin_C,H03,2024-12-23 17:00:00,3094.842,138.314,1.462,12.956
Basin_A,H01,2024-09-01 01:45:00,1249.905,158.286,0.099,13.862
Basin_A,H01,2024-01-28 17:30:00,1250.695,259.187,0.266,19.633
Basin_B,H02,2024-08-17 19:15:00,981.838,121.904,0.014,12.862
Basin_B,H02,2024-04-09 05:45:00,982.443,219.361,0.348,20.065
Basin_C,H03,2024-09-09 10:45:00,3094.959,68.243,0.0,9.738
Basin_B,H02,2024-04-09 07:15:00,982.449,221.231,0.916,19.894
Basin_A,H01,2024-04-08 00:00:00,1253.074,294.026,0.398,22.472
Basin_B,H02,2024-05-02 17:00:00,981.04,209.272,0.358,19.185
Basin_C,H03,2024-08-12 14:45:00,3094.908,79.17,0.0,11.197
Basin_C,H03,2024-06-03 20:30:00,3096.721,111.405,0.265,15.749
Basin_A,H01,2024-05-12 11:15:00,1251.921,269.587,0.389,21.078
Basin_B,H02,2024-05-25 05:00:00,979.781,194.214,0.742,17.59
Basin_B,H02,2024-10-09 06:30:00,978.729,118.829,0.021,12.376
Basin_A,H01,2024-01-28 17:00:00,1250.53,248.55,0.569,19.202
Basin_C,H03,2024-11-26 04:45:00,3095.18,113.634,0.486,12.514
Basin_A,H01,2024-03-14 06:15:00,1252.516,287.657,1.154,22.225
Basin_C,H03,2024-01-25 21:30:00,3100.671,152.146,0.528,16.728
Basin_C,H03,2024-04-01 17:30:00,3102.08,162.25,1.284,17.224
Basin_C,H03,2024-03-22 00:30:00,3101.894,167.174,0.398,17.657
Basin_A,H01,2024-07-14 15:45:00,1248.857,200.744,-0.625,17.372
Basin_C,H03,2024-10-10 16:15:00,3095.556,85.891,0.156,10.157
Basin_C,H03,2024-01-21 02:00:00,3101.03,156.321,0.517,15.294
Basin_A,H01,2024-05-25 21:00:00,1251.361,280.57,0.369,21.099
Basin_B,H02,2024-12-21 04:15:00,980.911,181.906,0.223,14.725
Basin_A,H01,2024-04-07 00:45:00,1252.684,287.302,0.414,21.304
Basin_A,H01,2024-07-02 11:15:00,1249.096,230.763,0.117,16.968
Basin_B,H02,2024-07-20 19:45:00,981.289,150.052,0.0,14.579
Basin_B,H02,2024-10-26 03:45:00,979.244,125.581,0.094,11.644
Basin_C,H03,2024-12-02 10:45:00,3095.951,125.948,0.602,11.938
Basin_A,H01,2024-02-29 11:45:00,1251.925,279.796,0.432,21.127
Basin_A,H01,2024-07-28 00:30:00,1250.348,189.375,0.114,15.935
Basin_B,H02,2024-07-19 02:00:00,981.843,143.056,0.346,13.846
Basin_C,H03,2024-08-10 05:00:00,3095.28,85.766,0.034,11.522
Basin_C,H03,2024-11-05 10:30:00,3095.502,112.297,0.19,9.576
Basin_C,H03,2024-11-27 13:00:00,3095.273,118.306,0.263,11.881
Basin_A,H01,2024-09-10 20:30:00,1249.34,148.95,0.0,14.384
Basin_B,H02,2024-08-10 07:45:00,981.504,130.88,0.434,13.778
Basin_C,H03,2024-10-23 12:00:00,3095.758,94.551,0.67,10.512
Basin_A,H01,2024-01-25 13:15:00,1250.105,252.902,0.283,17.932
Basin_C,H03,2024-01-12 04:15:00,3100.726,150.835,0.495,14.623
Basin_A,H01,2024-09-26 11:45:00,1249.531,135.643,0.547,13.104
Basin_A,H01,2024-10-19 06:00:00,1250.214,155.668,0.0,14.282
Basin_B,H02,2024-02-21 22:15:00,981.322,227.161,0.472,19.667
Basin_B,H02,2024-03-20 23:00:00,982.297,232.865,0.4,19.258
Basin_C,H03,2024-12-12 04:15:00,3094.647,126.743,0.595,13.109
Basin_C,H03,2024-10-06 05:45:00,3096.011,99.419,0.293,10.33
Basin_B,H02,2024-01-25 14:30:00,981.05,217.052,0.387,17.851
Basin_A,H01,2024-08-05 17:30:00,1250.224,182.187,0.496,17.43
Basin_C,H03,2024-09-16 04:00:00,3095.122,78.305,0.105,10.676
Basin_B,H02,2024-05-28 09:30:00,979.281,191.293,0.555,17.809
Basin_A,H01,2024-02-13 17:00:00,1250.713,279.371,0.953,21.713
Basin_C,H03,2024-09-10 21:45:00,3094.882,74.112,0.0,9.713
Basin_C,H03,2024-02-20 03:00:00,3100.903,161.31,0.437,17.204
Basin_B,H02,2024-09-28 21:30:00,978.605,121.756,0.317,11.519
Basin_B,H02,2024-05-04 06:15:00,981.076,213.694,0.665,19.344
Basin_A,H01,2024-12-09 23:45:00,1249.017,201.481,0.476,17.309
Basin_B,H02,2024-10-02 16:45:00,979.154,121.567,0.215,11.961
Basin_B,H02,2024-08-03 14:00:00,981.417,134.288,0.011,12.85
Basin_A,H01,2024-05-07 05:00:00,1251.328,269.405,0.746,21.142
Basin_B,H02,2024-09-27 22:00:00,978.256,111.479,0.239,11.741
Basin_B,H02,2024-09-25 02:45:00,978.896,110.807,0.0,12.163
Basin_B,H02,2024-10-29 13:00:00,980.027,130.82,0.005,13.059
Basin_C,H03,2024-11-28 03:30:00,3095.561,117.787,0.527,11.374
Basin_A,H01,2024-02-02 05:45:00,1250.264,269.002,0.31,20.448
Basin_A,H01,2024-05-18 03:00:00,1251.316,276.463,0.353,21.322
Basin_B,H02,2024-07-07 16:00:00,980.793,145.7,0.0,16.285
Basin_B,H02,2024-07-19 09:30:00,981.557,139.882,0.0,14.782
Basin_A,H01,2024-12-22 18:45:00,1249.855,200.157,0.322,17.38
Basin_A,H01,2024-12-21 02:15:00,1249.977,210.628,0.116,17.123
Basin_A,H01,2024-07-23 17:45:00,1249.481,190.889,0.068,16.927
Basin_A,H01,2024-08-30 12:30:00,1250.261,161.147,0.024,14.355
Basin_A,H01,2024-10-22 02:45:00,1249.398,144.107,0.0,15.5
Basin_B,H02,2024-01-13 11:15:00,980.085,203.108,0.343,16.303
Basin_B,H02,2024-10-19 11:15:00,979.128,132.713,0.043,12.502
Basin_C,H03,2024-12-03 07:30:00,3095.652,121.769,0.39,13.004
Basin_A,H01,2024-05-02 03:45:00,1252.23,294.15,0.445,22.3
Basin_C,H03,2024-04-08 09:45:00,3100.996,144.304,0.256,17.722
Basin_B,H02,2024-10-08 07:00:00,978.615,108.105,0.0,12.512
Basin_B,H02,2024-12-24 09:00:00,980.62,186.899,0.405,16.491
Basin_A,H01,2024-02-12 12:15:00,1250.235,267.628,0.378,21.853
Basin_B,H02,2024-10-27 20:30:00,979.915,139.003,0.233,12.96
Basin_B,H02,2024-12-30 12:45:00,980.432,187.795,0.343,16.22
Basin_C,H03,2024-09-06 10:45:00,3094.798,77.969,0.127,10.832
Basin_C,H03,2024-07-01 18:15:00,3097.717,98.606,0.0,14.92
Basin_B,H02,2024-08-04 09:15:00,981.68,128.667,0.049,13.483
Basin_C,H03,2024-09-27 06:15:00,3009.7428542365383,71.244,0.031,9.603
Basin_C,H03,2024-07-30 16:15:00,3095.927,97.163,0.0,11.454
Basin_A,H01,2024-04-28 02:00:00,1252.66,289.955,0.606,21.897
Basin_B,H02,2024-03-05 10:30:00,981.482,243.259,0.635,19.342
Basin_C,H03,2024-07-30 10:00:00,3095.483,82.106,0.0,11.351
Basin_B,H02,2024-03-05 00:15:00,981.34,237.344,0.486,19.058
Basin_B,H02,2024-12-06 17:30:00,980.653,173.427,0.202,14.617
Basin_B,H02,2024-08-24 07:00:00,980.929,-123.071,0.0,12.285
Basin_C,H03,2024-02-16 23:00:00,3100.864,155.086,0.41,17.42
Basin_A,H01,2024-09-14 00:00:00,1249.525,142.013,0.449,14.695
Basin_B,H02,2024-08-20 07:30:00,981.349,114.754,0.0,12.6
Basin_B,H02,2024-04-12 22:00:00,982.376,223.376,0.647,19.794
Basin_C,H03,2024-04-27 16:00:00,3099.784,136.951,0.335,17.388
Basin_C,H03,2024-03-08 16:30:00,3101.141,164.673,0.416,17.97
Basin_A,H01,2024-01-26 10:30:00,1250.04,245.485,0.39,18.498
Basin_C,H03,2024-10-17 07:00:00,3095.627,92.001,0.293,10.087
Basin_C,H03,2024-01-21 01:00:00,3101.261,166.103,0.866,15.717
Basin_B,H02,2024-01-05 12:30:00,979.847,185.197,0.706,16.333
Basin_A,H01,2024-07-25 04:30:00,1249.788,188.187,0.157,16.071
Basin_A,H01,2024-07-28 16:30:00,1250.323,191.55,0.465,16.838
Basin_C,H03,2024-07-04 16:00:00,3097.341,97.54,0.0,13.249
Basin_C,H03,2024-04-11 08:15:00,3100.686,158.302,0.675,18.054
Basin_A,H01,2024-04-18 14:15:00,1252.509,296.593,0.523,22.274
Basin_C,H03,2024-03-01 19:15:00,3017.7026563007635,170.859,1.966,17.887
Basin_B,H02,2024-03-10 14:00:00,981.723,235.002,0.857,20.156
Basin_A,H01,2024-08-28 00:00:00,1250.134,153.612,0.0,14.907
Basin_B,H02,2024-05-10 15:00:00,980.705,216.246,0.244,18.242
Basin_B,H02,2024-11-08 03:00:00,980.783,143.207,0.279,13.276
Basin_C,H03,2024-06-28 12:30:00,3097.585,103.472,0.0,13.992
Basin_A,H01,2024-10-16 15:15:00,1249.418,136.103,0.0,14.019
Basin_B,H02,2024-12-01 07:30:00,981.093,167.437,0.202,14.125
Basin_A,H01,2024-09-27 01:15:00,1249.622,134.022,0.052,13.9
Basin_B,H02,2024-11-03 20:30:00,980.375,140.873,0.382,12.961
Basin_C,H03,2024-05-05 18:15:00,3099.535,131.024,0.107,16.799
Basin_A,H01,2024-07-17 23:00:00,1249.175,204.021,0.245,17.168
Basin_C,H03,2024-09-24 13:15:00,3096.469,82.68,0.0,10.044
Basin_B,H02,2024-07-14 11:45:00,981.953,138.16,0.19,14.133
Basin_B,H02,2024-12-16 19:15:00,981.563,182.025,0.302,14.748
Basin_B,H02,2024-11-13 06:15:00,981.336,142.785,0.186,12.788
Basin_B,H02,2024-08-29 09:15:00,981.238,108.986,0.0,12.539
Basin_A,H01,2024-01-19 08:15:00,1250.386,249.125,0.316,19.131
Basin_C,H03,2024-08-29 00:15:00,3094.614,80.593,0.347,10.534
Basin_C,H03,2024-05-10 22:15:00,3099.305,133.647,0.206,16.417
Basin_B,H02,2024-10-19 19:45:00,978.81,120.855,0.011,12.509
Basin_C,H03,2024-09-26 02:00:00,,80.536,0.0,10.271
Basin_C,H03,2024-10-11 14:45:00,3095.524,80.641,1.135,10.553
Basin_A,H01,2024-12-01 09:30:00,1248.898,180.199,0.0,15.689
Basin_C,H03,2024-07-08 19:30:00,3096.87,88.976,0.0,13.589
Basin_B,H02,2024-02-18 21:45:00,981.491,237.024,0.664,19.283
Basin_C,H03,2024-08-21 22:15:00,3094.971,75.093,0.015,10.895
Basin_B,H02,2024-06-10 06:45:00,979.619,175.998,0.425,16.913
Basin_C,H03,2024-11-24 07:15:00,3095.118,105.769,0.391,10.661
Basin_C,H03,2024-10-22 03:00:00,3095.775,91.79,0.315,10.531
Basin_A,H01,2024-01-09 13:15:00,1250.349,240.306,0.223,18.22
Basin_A,H01,2024-12-20 04:45:00,1249.594,202.522,0.231,17.14
Basin_A,H01,2024-05-05 13:15:00,1251.565,279.924,0.644,21.574
